Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	tree_length
11124	-931.1921	-1073.805	142.6128	0.0154318	0.00939199	0.00809065	0.000154471	0.00235459	0.000771743	0.00126996	0.00185453	0.0123347	0.00564149	0.00121162	0.00296855	0.00721478	0.00332435	0.000456531	0.00122117	0.000986036	0.00369294	0.000198397	4.39979e-05	0.00200392	0.00134086	0.00170714	0.00333118	0.00113757	0.00599313	0.000535385	0.0015609	0.00996611	0.00373414	0.00346768	0.000990115	0.000158815	0.00320669	0.000430052	0.0053709	0.00199427	0.00567449	0.00428669	0.00495925	0.00349289	0.0085924	0.00221298	0.000707311	0.00385996	0.00200205	0.00249127	0.0148368	0.00922389	0.028189	0.00317398	0.0154918	0.00103427	0.0223099	0.0184274	0.00209149	0.00678769	0.000900168	0.00416942	0.00389782	0.00988943	0.00504086	0.000594323	0.0108852	0.00658224	0.00130752	0.0160869	0.00927925	0.00204879	0.00553027	0.0104175	0.0151111	0.0150571	0.000733099	0.00136877	0.000369655	0.000677472	0.00339194	0.00533955	0.0154527	0.00389919	0.00321966	0.00474952	0.0195721	0.00629441	0.93501	1.07799	0.0409867	0.210563	0.615046	1.62589	4.74917	24.3982	2.30985	1.040839	0.0330266	0.0201004	0.0173153	0.000330593	0.0050392	0.00165165	0.00271793	0.00396899	0.0263981	0.0120737	0.00259307	0.00635317	0.0154408	0.00711465	0.000977049	0.0026135	0.00211028	0.00790347	0.000424601	9.41625e-05	0.00428872	0.00286966	0.00365356	0.00712926	0.00243457	0.0128263	0.00114581	0.00334057	0.0213291	0.00799167	0.00742139	0.002119	0.000339889	0.00686284	0.00092038	0.0114946	0.00426807	0.0121443	0.00917421	0.0106136	0.00747534	0.0183891	0.00473613	0.00151376	0.00826093	0.00428471	0.00533173	0.0317532	0.0197406	0.0603289	0.00679283	0.0331549	0.00221349	0.0477467	0.0394376	0.00447612	0.0145268	0.0019265	0.00892323	0.00834196	0.021165	0.0107882	0.00127195	0.0232961	0.0140871	0.0027983	0.0344286	0.0198591	0.00438475	0.0118357	0.0222952	0.0323401	0.0322245	0.00156895	0.00292939	0.000791121	0.0014499	0.0072593	0.0114275	0.0330713	0.0083449	0.0068906	0.0101647	0.0418874	0.013471	0.4672546
11160	-933.6477	-1075.234	141.5858	0.00712145	0.00366108	0.00123821	4.50439e-05	0.0010491	0.000314579	0.000583403	0.00157871	0.00131734	0.00129139	0.00121955	0.000194884	0.000973361	0.00130901	0.00122083	0.000597763	0.000304826	0.000117131	0.0004625	0.000186341	7.60127e-05	0.00103295	0.00221643	0.00270383	0.00501862	0.00189377	0.000128042	0.0012658	0.0134581	0.0018636	0.00174588	0.00016987	0.000408953	0.00247852	2.55318e-05	0.00319446	7.08411e-05	0.00267359	0.00196925	0.00159018	0.00131462	0.00128539	0.00335796	0.000466632	0.002294	0.00046231	0.00577912	0.00596114	0.00863263	0.0139892	0.00316953	0.00148645	0.000396808	0.0110954	0.00516785	0.000995664	0.00440955	0.000878764	0.000711357	0.00240459	0.0035512	0.00424404	0.000598565	0.00600239	0.000509304	0.00232435	0.00420321	0.00426275	0.00223614	0.00110142	0.0038489	0.00783807	0.00295821	0.000837941	0.000718973	0.0001105	0.00142314	0.00214956	0.00458971	0.00467913	0.0017349	0.000606972	0.0014164	0.00807344	0.00292996	1.06224	0.925314	0.0215479	0.153885	0.557725	1.793	6.49835	46.4083	2.774761	1.377572	0.0329729	0.0169511	0.00573302	0.000208557	0.00485742	0.00145653	0.0027012	0.00730957	0.00609939	0.00597922	0.0056466	0.000902331	0.00450674	0.00606082	0.00565256	0.00276769	0.00141137	0.000542326	0.00214141	0.000862774	0.000351945	0.00478265	0.0102622	0.012519	0.0232366	0.00876832	0.000592846	0.00586078	0.062312	0.00862864	0.00808358	0.000786512	0.00189349	0.0114757	0.000118214	0.0147906	0.000328	0.0123789	0.00911777	0.00736267	0.0060868	0.00595144	0.0155477	0.00216055	0.0106214	0.00214053	0.0267578	0.0276006	0.0399698	0.0647712	0.0146752	0.0068824	0.00183725	0.0513725	0.0239276	0.00461001	0.0204166	0.00406875	0.00329364	0.0111335	0.0164423	0.0196503	0.00277141	0.0277916	0.00235812	0.010762	0.0194612	0.0197369	0.0103535	0.00509966	0.0178207	0.0362909	0.0136968	0.00387974	0.00332891	0.000511623	0.00658925	0.00995262	0.0212507	0.0216648	0.00803271	0.00281033	0.00655803	0.0373807	0.013566	0.2159788
11196	-940.3901	-1081.024	140.634	0.0021344	0.000568896	0.00070331	0.00098376	0.00107118	0.000321331	0.000211062	0.00119191	0.000973331	0.00116714	0.00046673	0.000323991	4.47241e-05	0.000451112	3.62843e-06	0.000145491	8.54429e-06	0.000143056	0.000151354	0.000631666	0.000159873	0.000220932	0.00026394	7.73979e-05	0.000842975	6.69645e-05	2.7556e-05	0.000862644	0.00266382	0.00039529	0.000388469	0.000102038	0.000203131	0.000851454	0.000156128	0.00062717	0.000372707	0.00266645	0.000137788	0.00066964	0.000446402	0.000779063	0.000914687	0.000210288	0.00064682	0.000363377	0.000187902	0.00216217	0.000344315	0.000498197	0.000806573	0.00554563	0.00127174	0.000418207	0.00186994	0.000541122	0.00886327	0.000764625	0.000631821	0.00414285	0.00100649	0.00126967	0.000541482	0.000662101	0.000101782	0.00105052	0.00397086	0.00382028	0.000181234	0.000560289	0.00019056	0.0029392	0.000255836	0.00537076	0.00262034	0.00193629	0.000834462	0.00108917	0.00133344	0.000334449	0.00103925	0.000165585	0.000162632	0.000779998	0.00172195	0.944497	1.0666	0.00953674	0.103407	0.492671	2.02975	9.67056	104.858	3.364153	1.062622	0.0240359	0.00640645	0.00792011	0.0110783	0.0120627	0.00361857	0.00237681	0.0134223	0.0109609	0.0131434	0.00525593	0.00364852	0.000503646	0.00508005	4.08604e-05	0.0016384	9.62188e-05	0.00161098	0.00170443	0.00711331	0.00180036	0.00248796	0.00297228	0.000871592	0.0094929	0.0007541	0.000310314	0.0097144	0.0299978	0.00445143	0.00437463	0.00114906	0.00228749	0.00958838	0.00175819	0.00706268	0.00419712	0.0300274	0.00155166	0.00754094	0.00502702	0.00877317	0.0103005	0.00236809	0.00728396	0.00409205	0.002116	0.0243486	0.00387739	0.00561029	0.00908297	0.0624503	0.0143213	0.0047095	0.0210578	0.00609367	0.0998109	0.00861058	0.00711506	0.0466534	0.0113342	0.014298	0.00609772	0.00745604	0.00114619	0.0118301	0.0447166	0.0430209	0.00204091	0.00630952	0.00214593	0.0330989	0.00288101	0.0604811	0.0295081	0.0218049	0.00939703	0.0122653	0.0150161	0.00376629	0.0117032	0.00186468	0.00183143	0.0087837	0.0193912	0.08880062
11232	-937.1182	-1077.636	140.5183	0.00276357	0.00165545	0.00168513	0.000590888	0.000304399	0.000179735	0.00102477	0.00111964	0.00047029	0.000136947	0.000111015	0.00135361	8.89191e-05	0.000183298	0.000254383	0.000323529	5.94838e-05	0.000146712	6.77233e-05	0.000668946	0.000120552	2.2419e-05	0.000535778	1.75798e-05	0.000168647	6.27377e-05	1.14417e-05	0.000288464	0.00102168	0.000426114	0.000100205	0.000264563	0.000105751	0.000753382	3.64987e-05	0.000524207	0.00040103	0.00237295	0.000696771	0.000552517	0.000796744	0.00152115	9.55108e-05	0.00015351	0.00113461	0.000484264	0.000599135	0.000961107	0.000205204	0.000213653	0.000181124	0.00459311	0.000935468	0.000345119	0.000747216	0.000481558	0.00666767	2.85287e-05	0.000539858	0.00327821	0.00081751	0.00508021	0.000688138	0.00164024	0.000326009	3.90441e-05	0.00349626	0.00260447	0.000211456	0.000223696	0.000149874	0.000405067	0.000114016	0.00168575	0.00108791	0.00221081	0.000488869	0.00144053	0.00222506	0.000488421	0.000738404	1.25849e-05	0.000444938	0.0007203	0.000125058	0.882738	1.14071	0.00845518	0.0975108	0.48373	2.06727	10.2553	118.271	3.451191	0.9286166	0.0378058	0.0226467	0.0230527	0.00808338	0.0041642	0.00245879	0.014019	0.0153168	0.00643359	0.00187344	0.0015187	0.0185175	0.00121642	0.00250753	0.00347997	0.0044259	0.000813741	0.00200703	0.000926459	0.00915122	0.00164916	0.000306694	0.00732948	0.000240493	0.00230711	0.000858256	0.000156524	0.00394621	0.0139766	0.00582927	0.00137081	0.00361924	0.00144668	0.0103063	0.000499304	0.00717119	0.00548612	0.032462	0.00953186	0.00755846	0.0108995	0.0208094	0.00130659	0.00210002	0.0155215	0.00662475	0.0081962	0.013148	0.0028072	0.00292279	0.00247779	0.062834	0.0127972	0.00472125	0.010222	0.00658774	0.0912141	0.000390275	0.00738529	0.0448461	0.0111836	0.0694976	0.00941377	0.0224386	0.00445982	0.000534126	0.047829	0.0356292	0.00289274	0.00306018	0.00205029	0.00554134	0.00155975	0.0230612	0.0148827	0.030244	0.00668775	0.0197066	0.0304389	0.00668162	0.0101014	0.000172162	0.00608678	0.00985375	0.0017108	0.07309911
11268	-927.0566	-1070.045	142.9879	0.0996447	0.0186596	0.0274116	0.000889378	0.00227206	0.00636954	0.00294238	0.0106444	0.0109956	0.0163097	0.00522687	0.00279461	0.000982818	0.00172444	0.00116346	0.00698854	0.00315108	0.00524181	0.00337758	0.000534252	0.00430405	0.00514752	0.0113979	0.000420314	0.00202715	0.00675757	0.00760295	0.00230566	0.028131	0.00214314	0.00985474	0.0046784	1.01564e-05	0.00167431	0.00117236	0.00953007	0.000146769	0.00710778	0.0122937	0.0102986	0.00401424	0.0101443	0.0021702	0.0109626	0.00670419	0.00262541	0.012226	0.00796113	0.0241091	0.0433019	0.005458	0.0155524	0.00130983	0.0505698	0.0214591	0.0173731	0.0132573	0.00511269	0.00683884	0.00627645	0.0038264	0.0145309	7.16844e-05	0.0458768	0.0115599	0.00620629	0.0356821	0.00169174	0.00471559	0.000448317	0.0226123	0.0208902	0.0539673	0.0493981	0.00164387	0.00156587	0.00233105	0.0132717	0.017951	0.00626282	0.00137437	0.0088703	0.00743596	0.0670494	0.00671314	0.868349	1.15798	0.0893394	0.307908	0.692463	1.44412	3.24772	11.1933	1.746437	0.8998579	0.0969587	0.0181566	0.0266727	0.000865404	0.00221082	0.00619785	0.00286307	0.0103574	0.0106992	0.01587	0.00508598	0.00271928	0.000956325	0.00167795	0.0011321	0.00680016	0.00306614	0.00510051	0.00328654	0.000519851	0.00418803	0.00500877	0.0110906	0.000408984	0.0019725	0.00657541	0.00739801	0.00224351	0.0273727	0.00208538	0.0095891	0.00455229	9.88267e-06	0.00162918	0.00114076	0.00927318	0.000142813	0.00691619	0.0119623	0.010021	0.00390604	0.00987085	0.0021117	0.0106671	0.00652348	0.00255464	0.0118964	0.00774654	0.0234592	0.0421347	0.00531088	0.0151332	0.00127453	0.0492067	0.0208806	0.0169048	0.0128999	0.00497487	0.0066545	0.00610727	0.00372325	0.0141392	6.97521e-05	0.0446402	0.0112483	0.006039	0.0347203	0.00164614	0.00458848	0.000436233	0.0220028	0.0203271	0.0525125	0.0480666	0.00159956	0.00152366	0.00226822	0.012914	0.0174671	0.006094	0.00133733	0.0086312	0.00723552	0.0652421	0.00653219	1.027702
11304	-929.8251	-1071.414	141.5892	0.00634523	0.00223761	0.00229217	0.000620037	0.00217054	0.00038816	0.00141126	0.00063211	0.00442916	4.07201e-05	0.000335059	0.00268083	0.00163359	0.000235045	0.000150262	0.00166801	0.000856288	0.00160078	0.00100759	0.000634074	0.00133209	0.00090963	0.00284489	1.73396e-05	0.000253614	0.000825757	0.000367202	0.000107136	0.00350614	0.000383684	0.000917848	0.000658606	0.000171395	5.56002e-05	0.000689966	0.00168036	0.00163005	0.00325078	0.0029517	0.000201112	0.00233895	0.00348354	0.00215794	0.000574243	0.000685826	0.000544416	0.000555956	0.00214692	0.00192622	0.0020727	0.00220711	0.0151182	0.000339399	0.00154299	0.00573664	0.00100093	0.009576	0.00035291	0.00229912	0.00941206	0.00429527	0.0118838	0.00106042	0.00780106	0.000805998	0.000673086	0.024623	0.00755915	0.00069818	0.000682394	0.00219674	0.00262733	0.00128547	0.00506094	0.00457393	0.0010355	0.00551942	0.00376713	0.00384716	0.00199459	0.00068279	0.00107763	0.00102037	0.00108884	0.000229695	1.07587	0.908961	0.0228053	0.158201	0.562559	1.77759	6.32106	43.8494	2.733751	1.420347	0.0296111	0.0104422	0.0106968	0.00289351	0.0101292	0.00181142	0.00658589	0.00294985	0.0206694	0.000190027	0.00156361	0.0125105	0.00762344	0.00109688	0.000701223	0.00778406	0.00399602	0.00747031	0.00470208	0.00295902	0.00621643	0.00424495	0.0132762	8.09184e-05	0.00118353	0.00385354	0.00171361	0.000499969	0.016362	0.00179053	0.0042833	0.0030735	0.000799845	0.000259468	0.00321985	0.00784169	0.0076069	0.0151703	0.0137746	0.000938523	0.0109151	0.0162566	0.0100704	0.0026798	0.00320053	0.00254061	0.00259446	0.010019	0.00898904	0.00967262	0.0102999	0.0705519	0.00158387	0.00720063	0.026771	0.00467101	0.0446881	0.00164691	0.0107292	0.043923	0.0200446	0.0554577	0.00494862	0.036405	0.00376133	0.00314107	0.114907	0.0352761	0.00325818	0.00318451	0.0102515	0.0122609	0.00599885	0.0236178	0.0213451	0.00483234	0.0257573	0.01758	0.0179535	0.0093081	0.00318636	0.00502893	0.00476176	0.00508128	0.00107191	0.2142854
11340	-919.6526	-1061.429	141.776	0.00854005	0.00508961	0.00123288	0.000518362	0.000861469	0.000571489	0.00123352	0.00118176	0.00201055	0.00100182	0.000759304	6.79205e-05	0.00196001	0.00115987	9.66725e-05	0.000531921	0.00171838	0.00161605	0.000747669	0.000371251	0.000712732	0.000274598	0.000512444	0.000305943	0.000473844	0.000609266	0.000220387	0.00103132	0.00258026	0.00142588	0.000976842	0.000397164	0.000363085	0.000296656	0.000604236	0.000686114	0.00117046	0.00475948	0.00131855	0.00141958	0.00236127	0.00158974	0.00102867	0.000271016	0.000860182	0.00026779	0.000363029	0.00216741	0.000676294	0.00209888	0.000953687	0.0157464	0.000412429	0.00106079	0.00394278	0.00149448	0.0129932	0.000809194	0.0029668	0.00881591	0.00597052	0.0112835	0.00108417	0.00477173	0.000698326	0.00101479	0.0105413	0.00827817	7.27091e-05	0.000415538	0.00105553	0.000808048	0.000250938	0.00437371	0.00457603	0.000414639	0.00179674	0.00317936	0.00332021	0.00201362	0.000818021	9.61958e-05	0.000820485	0.000823416	0.00029197	0.946086	1.0647	0.0224059	0.156844	0.561049	1.78238	6.37577	44.6311	2.746527	1.066316	0.0471672	0.0281102	0.00680929	0.00286294	0.00475795	0.00315637	0.00681281	0.00652693	0.0111044	0.00553313	0.00419368	0.000375129	0.0108253	0.00640601	0.000533928	0.00293783	0.00949073	0.00892556	0.00412942	0.00205044	0.00393646	0.00151662	0.00283026	0.00168974	0.00261707	0.00336501	0.00121721	0.00569605	0.0142509	0.0078752	0.00539516	0.00219356	0.00200534	0.00163845	0.00333723	0.00378945	0.00646455	0.0262869	0.00728242	0.0078404	0.0130414	0.00878025	0.0056814	0.00149684	0.00475084	0.00147902	0.00200503	0.0119707	0.00373521	0.0115922	0.00526727	0.0869682	0.00227787	0.00585881	0.0217762	0.0082541	0.0717621	0.00446923	0.0163858	0.0486908	0.0329756	0.0623197	0.00598792	0.0263545	0.0038569	0.00560474	0.0582204	0.0457208	0.000401577	0.00229504	0.00582973	0.0044629	0.00138595	0.0241563	0.0252737	0.00229008	0.00992349	0.0175598	0.0183377	0.0111213	0.00451798	0.000531295	0.00453159	0.00454778	0.00161257	0.181059
11376	-931.0433	-1073.889	142.8459	0.0133233	0.00576133	0.00271477	0.00316887	7.54979e-05	0.000978858	0.000607714	0.00341927	0.00182577	0.00316911	0.00162531	0.00369459	0.00450721	0.000605162	0.00040053	0.000143644	0.0034574	0.00132003	0.00288024	0.00238562	0.00304183	0.000926301	0.00166084	0.00113698	0.00339241	0.00184308	0.00247188	0.00093919	0.00906485	0.00209003	0.00568675	9.23372e-05	0.000707302	0.00516329	0.00121004	0.00386015	0.00016688	0.00516605	0.00385181	0.00318975	0.000954591	0.00767967	0.00354185	0.00340088	0.00416669	0.000984649	0.0101595	0.00435452	0.0155181	0.0247083	0.00411808	0.011916	0.00160108	0.0280587	0.000769837	0.00379246	0.00313824	0.000569026	0.000686461	0.00186694	0.000680329	0.00367796	0.000198832	0.0141499	0.00692312	0.00175601	0.00330565	0.00217885	0.00111314	0.00121949	0.00395917	0.00202646	0.00782024	0.00416798	0.00370675	0.0016377	0.00432103	0.00951429	0.00261419	0.0123539	0.00765331	0.000553203	0.00194642	0.0189197	0.000443564	0.820395	1.21553	0.0429261	0.215365	0.619388	1.6145	4.64329	23.2959	2.27642	0.8099169	0.0369524	0.0159792	0.00752947	0.00878892	0.000209395	0.00271488	0.00168551	0.00948341	0.00506381	0.00878958	0.00450782	0.010247	0.0125008	0.00167843	0.00111088	0.000398398	0.00958916	0.00366113	0.00798839	0.00661656	0.00843656	0.00256911	0.00460637	0.00315345	0.0094089	0.00511183	0.00685581	0.00260486	0.0251415	0.00579674	0.0157723	0.000256099	0.00196172	0.0143205	0.00335606	0.0107062	0.000462845	0.0143281	0.0106831	0.00884683	0.00264757	0.0212997	0.0098234	0.0094324	0.0115564	0.00273094	0.0281775	0.0120773	0.0430398	0.068529	0.0114216	0.0330493	0.00444062	0.0778214	0.00213516	0.0105185	0.00870398	0.00157821	0.00190391	0.00517799	0.00188691	0.0102009	0.000551465	0.0392451	0.0192014	0.00487033	0.00916829	0.00604307	0.00308731	0.00338228	0.0109808	0.00562041	0.0216896	0.01156	0.0102807	0.0045422	0.0119844	0.026388	0.00725052	0.0342638	0.0212266	0.00153432	0.00539842	0.0524741	0.00123023	0.3605528
11412	-924.7306	-1067.08	142.3497	0.0286025	0.0245961	0.00242418	0.00579566	0.000242217	0.00118759	0.00371848	0.00566426	0.00756052	0.0036233	0.00228656	0.0109555	0.00967611	0.00401742	6.27593e-05	0.00115113	0.0102418	0.000764228	0.00256742	0.000455822	0.00361277	0.00497997	0.0017669	0.00479107	0.00458126	0.0105049	0.00166532	0.00860683	0.0297016	0.00865084	0.00833604	0.00114549	0.00248355	0.00227542	0.00271053	0.00720731	0.00236113	0.00749747	0.00651524	0.00616105	0.0060969	0.0268393	0.0033583	0.0045217	0.0149837	0.00415714	0.0149696	0.0122282	0.0359075	0.0530439	0.0101769	0.019665	0.00217375	0.0440724	0.00980411	0.000860031	0.00388276	0.00247948	0.00151511	0.00547295	0.0120336	0.00535302	0.00110746	0.0180943	0.00771838	0.00501613	0.0146464	0.00111627	0.00174946	0.0048315	0.014358	0.0235417	0.00734075	0.0161332	0.00515039	0.00185337	0.0207046	0.0137229	0.0105159	0.0206899	0.00477258	0.00105595	0.00191644	0.0601492	0.00100446	1.17564	0.789233	0.0762554	0.285023	0.675978	1.47934	3.50848	13.1138	1.860938	1.787517	0.035667	0.030671	0.00302293	0.00722711	0.000302041	0.0014809	0.0046369	0.00706326	0.00942787	0.0045182	0.0028513	0.0136614	0.012066	0.00500967	7.826e-05	0.00143544	0.0127713	0.000952982	0.00320154	0.000568405	0.00450508	0.00620996	0.0022033	0.0059744	0.00571277	0.0130995	0.00207663	0.0107326	0.0370375	0.0107875	0.0103949	0.00142841	0.00309696	0.00283742	0.00338	0.00898742	0.0029443	0.00934925	0.00812442	0.00768275	0.00760276	0.0334683	0.00418776	0.0056385	0.0186844	0.0051839	0.0186669	0.0152484	0.0447762	0.0661451	0.0126905	0.0245219	0.00271064	0.0549577	0.0122256	0.00107245	0.00484175	0.00309188	0.00188932	0.00682469	0.0150058	0.00667514	0.00138099	0.0225634	0.00962472	0.00625505	0.0182639	0.00139197	0.00218155	0.00602482	0.0179043	0.0293562	0.00915382	0.0201179	0.00642246	0.00231112	0.0258184	0.0171122	0.0131132	0.0258	0.00595135	0.00131676	0.00238977	0.0750053	0.00125255	0.801933
11448	-923.3877	-1065.544	142.156	0.00169975	0.00573649	0.00186722	5.10214e-05	0.00142576	0.000722521	0.000139289	0.00209952	0.00356468	0.00175568	0.00292852	0.00127081	0.00116983	0.00253262	1.14334e-05	0.00298082	0.00222673	0.000262794	0.000154761	0.000132818	0.000858669	0.000876759	0.000957827	0.000331213	0.000945722	0.00173143	0.000372925	0.002262	0.00376033	0.00137681	0.00135141	4.03126e-05	0.000536586	0.000312761	0.000722738	0.000604069	0.000641767	0.00346259	0.00234799	0.00208425	0.0020275	0.0017911	0.00066955	0.000779893	0.00183735	0.000188923	0.000541036	0.00486511	0.00662302	0.000178102	0.0104287	0.0107724	0.00120845	0.000658967	0.00436459	0.000235867	0.0151319	0.0012772	0.00348407	0.0136201	0.0137696	0.0076318	0.0010811	0.00193455	0.00023309	0.000183065	0.0203053	0.0110987	0.000347894	0.000354856	0.00462973	0.00156816	0.00116806	0.00288315	0.00110367	0.000194937	0.00209077	0.00206859	0.000587213	0.00132671	0.000445078	0.000305881	0.00146266	0.00289845	0.00565712	0.880469	1.14344	0.0260646	0.168851	0.57411	1.74183	5.92238	38.3662	2.637161	0.9240243	0.00757717	0.0255722	0.00832371	0.000227444	0.00635579	0.00322087	0.000620927	0.00935927	0.0158907	0.00782651	0.0130548	0.00566504	0.00521488	0.0112899	5.09678e-05	0.0132879	0.00992635	0.00117149	0.000689894	0.00059208	0.00382779	0.00390843	0.00426982	0.00147649	0.00421586	0.00771841	0.00166243	0.0100836	0.0167629	0.00613759	0.00602433	0.000179706	0.002392	0.00139423	0.00322183	0.00269283	0.00286088	0.0154356	0.0104669	0.0092912	0.00903822	0.00798438	0.00298473	0.00347662	0.00819055	0.000842183	0.00241184	0.0216878	0.0295242	0.000793947	0.0464891	0.0480214	0.00538704	0.00293755	0.0194565	0.00105145	0.067455	0.0056935	0.0155314	0.0607157	0.0613824	0.0340212	0.00481937	0.00862385	0.00103907	0.00081607	0.0905172	0.0494761	0.00155085	0.00158188	0.0206385	0.00699057	0.00520699	0.0128526	0.00491996	0.000868992	0.00932027	0.00922139	0.00261769	0.00591425	0.00198407	0.00136356	0.00652026	0.0129208	0.0252184	0.2243251
11484	-925.8128	-1067.751	141.938	0.0561782	0.0506363	0.000386263	0.00240705	0.00327241	0.0179294	0.00261085	0.00913546	0.00967167	0.0124987	0.000847264	0.039222	0.0220108	0.00213454	0.00379996	0.00903074	0.0172061	0.000173276	0.00743563	0.00943879	0.00443863	0.0236921	0.0144723	0.00304815	0.00120278	0.015057	0.00432313	0.0207571	0.0710029	0.0180605	0.0166955	0.00726177	0.000458611	0.00852338	0.0109209	0.0204844	0.00793705	0.0236827	0.0164353	0.018711	0.0151754	0.0307906	0.00836392	0.00978171	0.00489567	0.0300613	0.0780051	0.0307536	0.0672351	0.107307	0.0153303	0.0316086	0.00152036	0.0843908	0.0786213	0.00684945	0.000937859	0.0090534	0.00395343	0.0116841	0.0276377	0.0259662	0.00861581	0.0411968	0.00428167	0.0281361	0.0790924	0.0015565	0.000148325	0.0220684	0.0407581	0.0365974	0.039199	0.0427347	0.000887095	0.0218771	0.0296568	0.0131827	0.0125484	0.00135285	0.0122623	0.00670344	0.00216577	0.131337	0.015699	1.04196	0.949646	0.156014	0.404114	0.753766	1.32667	2.47455	6.40969	1.343326	1.316654	0.030282	0.0272947	0.000208209	0.00129748	0.00176394	0.00966458	0.00140734	0.00492432	0.00521336	0.00673723	0.000456704	0.021142	0.0118646	0.00115059	0.00204831	0.00486788	0.00927465	9.34018e-05	0.00400806	0.00508783	0.00239257	0.0127708	0.00780108	0.00164305	0.00064834	0.00811622	0.00233031	0.0111888	0.038273	0.00973521	0.00899947	0.00391434	0.000247207	0.00459439	0.00588675	0.0110418	0.00427834	0.0127658	0.00885921	0.0100858	0.00818007	0.0165972	0.00450844	0.00527267	0.00263893	0.0162041	0.0420474	0.0165773	0.036242	0.057842	0.00826358	0.0170381	0.000819526	0.0454895	0.0423795	0.00369209	0.000505538	0.00488009	0.00213104	0.00629814	0.0148977	0.0139967	0.00464421	0.0222065	0.00230797	0.0151663	0.0426335	0.000839006	7.99519e-05	0.0118956	0.02197	0.0197272	0.0211296	0.0230354	0.000478174	0.0117925	0.015986	0.0071059	0.00676404	0.00072923	0.00660979	0.00361338	0.00116743	0.0707949	0.00846232	1.855171
